IN1,IN2,IN3,IN4,IN5,Out1,Out2
-0.2114901819,1.287564618,0.2287741782,1.083118678,-1.841688479,-0.6976626408,0.3783581881
-0.2195820043,1.529798704,0.2248602991,1.084819646,-1.886412957,-0.6976626408,0.5057067663
-0.2077066336,1.389990337,0.22607132,1.092155071,-1.899741975,-0.6976626408,0.5057067663
-0.1963007543,1.441340129,0.2274929532,1.094883707,-1.911705974,-0.6976626408,0.5057067663
-0.1865795206,1.483515425,0.2295288723,1.090206045,-1.911826417,-0.6976626408,0.3783581881
-0.1739032528,1.31768983,0.2107492731,1.086804109,-1.910140216,-0.6976626408,0.3783581881
-0.1711691558,1.513777569,0.1916011024,1.079504121,-1.909417558,-0.6018332608,0.3783581881
-0.1688769331,1.389442606,0.1959011041,1.069404624,-1.912187746,-0.6018332608,0.2510096099
-0.1688216988,1.394646052,0.1909341633,1.063096867,-1.908975934,-0.6018332608,0.2510096099
-0.1778248868,1.502138283,0.1943917157,1.063344925,-1.906005008,-0.5060038807,0.2510096099
-0.1873251834,1.330424578,0.2065721286,1.068695887,-1.908454015,-0.5060038807,0.2510096099
-0.1903354518,1.47981824,0.2056419242,1.065329388,-1.906607223,-0.4101745007,0.1236610317
-0.1752288756,1.357263403,0.2109598855,1.064939583,-1.905242203,-0.4101745007,0.1236610317
-0.1591280823,1.341926932,0.2163831529,1.066817735,-1.906125451,-0.4101745007,0.1236610317
-0.1521133284,1.541027192,0.2131362128,1.069581808,-1.907771505,-0.4101745007,0.1236610317
-0.1440491232,1.327959788,0.2126798861,1.063096867,-1.907570766,-0.4101745007,0.1236610317
-0.1321461354,1.456128869,0.2166464183,1.056966295,-1.906607223,-0.3143451207,-0.003687546497
-0.1247447415,1.375749328,0.2206831546,1.06373473,-1.905442941,-0.3143451207,-0.003687546497
-0.1213754503,1.296739115,0.220963971,1.066498803,-1.90443925,-0.2185157407,-0.1310361247
-0.1126760508,1.575534252,0.2223856042,1.066782298,-1.869390355,-0.1226863606,-0.1310361247
-0.111930388,1.349184369,0.2199986645,1.060970657,-1.821735098,-0.1226863606,-0.2583847029
-0.1256561072,1.414638237,0.2069231492,1.05579688,-1.777974164,-0.02685698061,-0.2583847029
-0.131483324,1.349595167,0.2225611145,1.057816779,-1.737184155,-0.02685698061,-0.3857332811
-0.1280864156,1.25264676,0.2414635709,1.051154655,-1.739111242,-0.2185157407,-0.003687546497
-0.1220382617,1.590322992,0.2331443839,1.049347376,-1.739392275,-0.5060038807,0.2510096099
-0.1101076567,1.377940253,0.2258256056,1.056895422,-1.740476262,-0.4101745007,0.2510096099
-0.1015739601,1.443257188,0.2217186652,1.060509979,-1.741479953,-0.4101745007,0.1236610317
-0.09759709176,1.421758742,0.2224909104,1.059305126,-1.74135951,-0.3143451207,0.1236610317
-0.1010768515,1.274556004,0.2276333614,1.057462411,-1.739874047,-0.2185157407,-0.003687546497
-0.1061584055,1.562662571,0.2271419326,1.058277458,-1.7398339,-0.2185157407,-0.003687546497
-0.1109637881,1.382185169,0.211328457,1.055655132,-1.726906357,-0.1226863606,-0.1310361247
-0.1213754503,1.43052244,0.1941460013,1.05434397,-1.699686253,-0.02685698061,-0.2583847029
-0.1294672727,1.448460634,0.2046766177,1.064230846,-1.685995906,-0.02685698061,-0.2583847029
-0.1328365639,1.320428485,0.2081341701,1.064124536,-1.684871771,-0.3143451207,0.1236610317
-0.133057501,1.554446604,0.1972174311,1.062459004,-1.687240483,-0.5060038807,0.5057067663
-0.1298815298,1.377255589,0.2000080444,1.065648319,-1.68848506,-0.4101745007,0.3783581881
-0.1249656787,1.40642227,0.2018860044,1.060580852,-1.688685798,-0.3143451207,0.1236610317
-0.118586119,1.536234545,0.2059227406,1.059163379,-1.691616576,-0.2185157407,-0.003687546497
-0.1133112451,1.366300966,0.2102929464,1.056859985,-1.696956213,-0.1226863606,-0.1310361247
-0.1088372682,1.529661771,0.2096435584,1.053458049,-1.70093083,-0.1226863606,-0.2583847029
-0.1038661828,1.357400336,0.215786418,1.061360463,-1.703540427,-0.02685698061,-0.3857332811
-0.1030652857,1.313444914,0.2149264176,1.064797835,-1.70502589,0.06897239942,-0.5130818593
-0.1116818338,1.591555387,0.2206480525,1.06933375,-1.703620722,0.1648017794,-0.6404304375
-0.1260703643,1.366574832,0.2217888693,1.072558502,-1.701894374,-0.1226863606,-0.2583847029
-0.1366477294,1.452979415,0.2096435584,1.068341519,-1.703419984,-0.4101745007,0.1236610317
-0.1378352664,1.360002058,0.2217186652,1.069723555,-1.714540882,-0.3143451207,-0.003687546497
-0.1312623868,1.258124071,0.2279317288,1.071176465,-1.73726445,-0.3143451207,-0.1310361247
-0.1168462392,1.597032699,0.2195247868,1.070609476,-1.761112152,-0.2185157407,-0.1310361247
-0.1096657824,1.361234453,0.2232105025,1.073125491,-1.772393641,-0.2185157407,-0.2583847029
-0.1149958907,1.409023993,0.2237194823,1.069121129,-1.770948326,-0.1226863606,-0.2583847029
-0.1151063593,1.423265002,0.2240705028,1.071318213,-1.771028621,-0.1226863606,-0.3857332811
-0.1167081534,1.302079493,0.2237194823,1.074330344,-1.771068768,-0.02685698061,-0.5130818593
-0.1258494272,1.578957572,0.2278088717,1.075428885,-1.77002493,-0.02685698061,-0.5130818593
-0.1261532157,1.362603781,0.231248873,1.084429841,-1.770305963,-0.02685698061,-0.3857332811
-0.1344935924,1.404779077,0.2267909121,1.080212858,-1.771791426,-0.1226863606,-0.1310361247
-0.1557035568,1.536234545,0.2295639744,1.07773228,-1.771108916,-0.1226863606,-0.1310361247
-0.1734889957,1.382595967,0.2220696857,1.077271601,-1.769824191,-0.1226863606,-0.1310361247
-0.1732128243,1.563347235,0.206782741,1.074046849,-1.770787735,-0.1226863606,-0.1310361247
-0.1658114304,1.367807227,0.2135398865,1.077874027,-1.771229359,-0.1226863606,-0.1310361247
-0.1727433329,1.354113949,0.2128553964,1.075109954,-1.764484554,-0.1226863606,-0.1310361247
-0.1752012584,1.573343328,0.2142068255,1.075676943,-1.743326745,-0.1226863606,-0.1310361247
-0.1812770295,1.39163353,0.2097839666,1.074330344,-1.728431968,-0.1226863606,-0.1310361247
-0.1920477145,1.520350342,0.21257458,1.074082286,-1.731362746,-0.1226863606,-0.1310361247
-0.1974054399,1.355072478,0.2262819323,1.080886158,-1.728994035,-0.1226863606,-0.003687546497
-0.2061324565,1.297834577,0.2221047878,1.074507528,-1.730399203,-0.1226863606,0.1236610317
-0.2147213874,1.622365263,0.2238598905,1.069794429,-1.729234921,-0.2185157407,0.1236610317
-0.2265415239,1.406833069,0.235777038,1.076137622,-1.742804825,-0.2185157407,0.1236610317
-0.2371741232,1.477216517,0.2280721371,1.077236164,-1.78110568,-0.3143451207,0.1236610317
-0.240267243,1.417650758,0.2317051997,1.085067704,-1.838717553,-0.3143451207,0.2510096099
-0.2488285568,1.328781385,0.2277035655,1.085457509,-1.888982406,-0.4101745007,0.2510096099
-0.2548214764,1.635784675,0.2189280519,1.086059935,-1.896449868,-0.4101745007,0.2510096099
-0.2583840876,1.403135884,0.2277737696,1.092367692,-1.900103304,-0.5060038807,0.2510096099
-0.2624438074,1.445721978,0.2184892762,1.081169652,-1.904639988,-0.5060038807,0.3783581881
-0.2569203791,1.441477062,0.2229998902,1.071318213,-1.903997626,-0.4101745007,0.2510096099
-0.2567546763,1.3250842,0.2217888693,1.06866045,-1.902793197,-0.3143451207,-0.003687546497
-0.2557880764,1.600592951,0.2000782486,1.069936176,-1.901388029,-0.2185157407,-0.003687546497
-0.249850391,1.378624916,0.2020088616,1.072948307,-1.900263895,-0.2185157407,-0.1310361247
-0.2463982484,1.409160926,0.2069231492,1.052784749,-1.902271277,-0.2185157407,-0.1310361247
-0.2379474032,1.488034207,0.2085729458,1.030211486,-1.904077921,-0.2185157407,-0.2583847029
-0.2332801063,1.377940253,0.2012190653,1.029573623,-1.904639988,-0.2185157407,-0.2583847029
-0.2271214838,1.592103119,0.1974280434,1.031239154,-1.902552311,-0.2185157407,-0.3857332811
-0.2174554844,1.390264203,0.2134345803,1.03956681,-1.900705519,-0.1226863606,-0.5130818593
-0.2132852961,1.398617102,0.2165060101,1.039743994,-1.898778432,-0.1226863606,-0.5130818593
-0.2053315594,1.476121055,0.2195247868,1.040948847,-1.89881858,0.1648017794,-0.8951275939
-0.1909154118,1.349321302,0.2169623368,1.041444962,-1.898898875,0.5481192996,-1.14982475
-0.177659184,1.564442697,0.2110651916,1.038858073,-1.839119029,0.4522899195,-1.022476172
-0.165728579,1.362466848,0.2135398865,1.048248834,-1.741640544,0.4522899195,-0.8951275939
-0.1556207053,1.359728193,0.203606005,1.049134755,-1.662911009,0.4522899195,-0.8951275939
-0.1419778376,1.537193074,0.2123990697,1.048177961,-1.610598626,0.4522899195,-0.7677790157
-0.1288044613,1.372052143,0.219033358,1.062210947,-1.609795673,0.4522899195,-0.7677790157
-0.1040871199,1.519391813,0.2052206995,1.061006094,-1.523277494,0.4522899195,-0.6404304375
-0.08050208138,1.38670395,0.2328460165,1.059553184,-1.422988674,0.4522899195,-0.5130818593
-0.07517197313,1.365068571,0.247343165,1.06497502,-1.421703949,0.3564605395,-0.5130818593
-0.06205383108,1.598128161,0.2374268346,1.071637144,-1.384406785,0.7397780596,-0.8951275939
-0.05570188861,1.43298723,0.2204549912,1.072700249,-1.342894119,1.0272662,-1.14982475
-0.05804934561,1.518159418,0.1959011041,1.067774529,-1.262799564,0.9314368197,-1.022476172
-0.0582426656,1.366711765,0.2001835547,1.066179872,-1.160904837,0.8356074396,-0.7677790157
-0.06288234531,1.327685923,0.1932157969,1.056505616,-1.11854907,0.7397780596,-0.6404304375
-0.06332421957,1.5803269,0.1946374301,1.05512358,-1.077397733,0.5481192996,-0.5130818593
-0.05854645415,1.392181261,0.1983582479,1.085847314,-1.075591089,0.4522899195,-0.2583847029
-0.05567427147,1.458045928,0.1924260007,1.098250206,-1.022034128,0.3564605395,-0.1310361247
-0.05142123173,1.355483277,0.204220291,1.08992255,-0.9567540551,0.2606311595,-0.003687546497
-0.04609112348,1.300299367,0.2125043759,1.087583719,-0.9581993704,0.06897239942,0.2510096099
-0.04377128363,1.573069462,0.220279481,1.085847314,-0.9616119203,0.4522899195,-0.2583847029
-0.04645014632,1.369313487,0.2178223371,1.089497308,-0.9593235045,0.7397780596,-0.6404304375
-0.03957347817,1.4403816,0.2138207029,1.081665768,-0.958922028,0.7397780596,-0.6404304375
-0.02739431891,1.417787691,0.2186823375,1.080886158,-0.9585606992,0.6439486796,-0.5130818593
-0.0157122682,1.369039622,0.2101349872,1.07223957,-0.9345524066,0.5481192996,-0.5130818593
-0.006184354499,1.625925515,0.2175064186,1.058879884,-0.8194491042,0.5481192996,-0.3857332811
-0.0009923319594,1.355346344,0.2325652,1.054946396,-0.7203647127,0.4522899195,-0.3857332811
8.47E-05,1.393002858,0.2263521364,1.048036213,-0.7218501756,0.3564605395,-0.2583847029
0.00279121638,1.452294751,0.228703974,1.046441556,-0.7217698803,0.3564605395,-0.2583847029
0.003702582039,1.348362772,0.2282827494,1.045307577,-0.6962761248,0.2606311595,-0.1310361247
0.005055821956,1.581011564,0.2179978474,1.043358551,-0.636857608,0.5481192996,-0.6404304375
0.008148941766,1.372462941,0.2184892762,1.048142524,-0.6023306321,0.8356074396,-1.022476172
0.007099490402,1.389031808,0.2140664173,1.050800286,-0.5662780455,0.7397780596,-0.8951275939
0.004972970532,1.471876139,0.2088537622,1.054840085,-0.5251668555,0.6439486796,-0.7677790157
0.005331993368,1.369587353,0.2044309033,1.060580852,-0.5257690702,0.5481192996,-0.7677790157
0.007596598943,1.624145389,0.2007100855,1.063947351,-0.5269734996,0.4522899195,-0.6404304375
0.003840667745,1.397932438,0.2052558016,1.089178377,-0.528298372,0.3564605395,-0.5130818593
-0.004941583146,1.400944959,0.2065721286,1.115507944,-0.5294225061,0.2606311595,-0.3857332811
-0.007178571581,1.514599166,0.2056419242,1.109235624,-0.529663392,0.1648017794,-0.2583847029
-0.009885051415,1.372189076,0.2347064254,1.093324486,-0.5065784952,0.06897239942,-0.2583847029
-0.01745214809,1.589090597,0.2652803149,1.082374505,-0.4377252815,0.4522899195,-0.5130818593
-0.0194681994,1.357674201,0.2564872502,1.086378867,-0.387139247,0.7397780596,-0.7677790157
-0.02245085065,1.328781385,0.2385676514,1.079008006,-0.388383824,0.7397780596,-0.6404304375
-0.02007577651,1.513503704,0.2265627487,1.076031312,-0.3875407234,0.6439486796,-0.5130818593
-0.02109761073,1.386430085,0.2238247885,1.079078879,-0.3860151129,0.6439486796,-0.2583847029
-0.02286510776,1.56553816,0.2049223321,1.078724511,-0.3859348176,0.5481192996,-0.1310361247
-0.02303081061,1.360823655,0.1874239579,1.087938088,-0.384409207,0.5481192996,-0.003687546497
-0.02789142745,1.312623317,0.1867570188,1.086378867,-0.3878619046,0.4522899195,0.1236610317
-0.02222991352,1.472697735,0.193321103,1.087264788,-0.3844895023,0.4522899195,0.2510096099
-0.02413549626,1.393824455,0.1944619198,1.082161884,-0.3494004593,0.4522899195,0.3783581881
-0.0302665016,1.595663371,0.1895651832,1.078263832,-0.3117821146,0.7397780596,0.1236610317
-0.02918943309,1.385471555,0.202921515,1.085138578,-0.3073658734,1.0272662,-0.1310361247
-0.03250349003,1.338503612,0.2066423328,1.074578401,-0.3104973899,0.8356074396,-0.003687546497
-0.03496141559,1.481324501,0.2082921293,1.07213326,-0.3122237387,0.7397780596,0.1236610317
-0.03537567271,1.388484076,0.2172431532,1.071991513,-0.3117821146,0.6439486796,0.2510096099
-0.03109501583,1.578957572,0.2231402984,1.061785705,-0.2826349232,0.5481192996,0.3783581881
-0.02847138742,1.372599874,0.2308451994,1.06788084,-0.2482283902,0.3564605395,0.5057067663
-0.03435383849,1.32015462,0.2248602991,1.063841041,-0.2502759202,0.2606311595,0.7604039227
-0.03573469555,1.470506811,0.2254921361,1.059340563,-0.2510387254,0.1648017794,0.8877525009
-0.03319391856,1.39259206,0.2290725456,1.061112405,-0.2520825643,-0.02685698061,1.015101079
-0.03258634145,1.568550681,0.2233509107,1.061289589,-0.2539695036,0.1648017794,0.6330553445
-0.0271181475,1.341242268,0.230599485,1.078653637,-0.30025974,0.4522899195,0.2510096099
-0.02286510776,1.314403443,0.2243864213,1.078476453,-0.3551817204,0.3564605395,0.2510096099
-0.02405264483,1.45914139,0.2120656002,1.069936176,-0.3593972233,0.3564605395,0.2510096099
-0.0271181475,1.400534161,0.2234211148,1.070999281,-0.3640543503,0.3564605395,0.2510096099
-0.02352791915,1.582654757,0.2313541792,1.073160928,-0.3640543503,0.3564605395,0.2510096099
-0.01709312526,1.361097521,0.2306696891,1.0806381,-0.3623681491,0.3564605395,0.2510096099
-0.01687218813,1.348636638,0.2204900933,1.072877433,-0.3618863774,0.2606311595,0.2510096099
-0.009719348568,1.428742313,0.2175064186,1.071672581,-0.4000266415,0.2606311595,0.1236610317
-0.01808734234,1.400397228,0.2172431532,1.067065793,-0.4432255091,0.2606311595,0.1236610317
-0.03598324982,1.579642236,0.21257458,1.051969702,-0.3510063652,0.7397780596,-0.3857332811
-0.04241804371,1.356715672,0.2115039673,1.049949802,-0.2534475842,1.0272662,-0.8951275939
-0.04330179223,1.392181261,0.1985688602,1.050729413,-0.2580244159,0.9314368197,-0.7677790157
-0.04131335806,1.412995044,0.2042904951,1.056009501,-0.2590281071,0.9314368197,-0.5130818593
-0.0385240268,1.370135084,0.2109949875,1.054131349,-0.2585463353,0.8356074396,-0.3857332811
-0.03363579282,1.528429376,0.2065019245,1.049737181,-0.2569805771,0.7397780596,-0.2583847029
-0.02982462734,1.360823655,0.2079937619,1.054733775,-0.255976886,0.6439486796,-0.1310361247
-0.02783619317,1.466672693,0.2041500869,1.051579897,-0.2583455971,0.5481192996,-0.003687546497
-0.02739431891,1.442709457,0.2065019245,1.053209991,-0.2574222012,0.4522899195,0.2510096099
-0.03427098706,1.371093614,0.2075023331,1.055690569,-0.2056718849,-0.02685698061,0.3783581881
-0.03683938119,1.499810426,0.2098190687,1.05299737,-0.1511915287,-0.4101745007,-0.1310361247
-0.03606610124,1.396973909,0.2123990697,1.050693976,-0.1681338355,-0.3143451207,-0.5130818593
-0.03683938119,1.520761141,0.2110651916,1.05019786,-0.1825869882,-0.2185157407,-0.3857332811
-0.02562682188,1.353977016,0.2262819323,1.062352694,-0.2511190207,-0.1226863606,-0.2583847029
-0.02029671363,1.330972309,0.2339166291,1.068058024,-0.3372758701,-0.02685698061,-0.1310361247
-0.02093190788,1.491320593,0.2336358127,1.069404624,-0.3390423665,0.06897239942,-0.003687546497
-0.02482592479,1.368902689,0.2324949959,1.066463367,-0.3394839906,0.1648017794,0.1236610317
-0.02631725041,1.540890259,0.2201039707,1.057852216,-0.3397650241,0.1648017794,0.1236610317
-0.03007318161,1.338914411,0.2226313186,1.062813373,-0.3348268636,0.2606311595,0.2510096099
-0.04045722669,1.316183569,0.2262819323,1.06642793,-0.3216584356,0.1648017794,0.3783581881
-0.0379164497,1.449145297,0.2262819323,1.073231802,-0.2764521857,-0.1226863606,-0.003687546497
-0.03277966144,1.381363572,0.2208586649,1.068199771,-0.2332533181,-0.1226863606,-0.5130818593
-0.0304045873,1.617709548,0.2166815204,1.055655132,-0.227472057,-0.2185157407,-0.3857332811
-0.02590299329,1.329466049,0.2229647881,1.063699294,-0.2269902852,-0.2185157407,-0.2583847029
-0.02728385035,1.308789199,0.2159268262,1.06228182,-0.2377900021,-0.3143451207,-0.2583847029
-0.01706550812,1.437232146,0.2290023415,1.070574039,-0.2907848955,-0.3143451207,-0.1310361247
-0.01223250841,1.399712564,0.239638264,1.077023543,-0.3385204471,-0.4101745007,-0.003687546497
-0.01800449092,1.485295551,0.2276333614,1.072452191,-0.3403270912,-0.5060038807,-0.003687546497
-0.01190110272,1.342611596,0.2271419326,1.075322575,-0.3771826307,-0.5060038807,0.1236610317
-0.009719348568,1.515557695,0.2270717285,1.070361418,-0.4186952971,-0.4101745007,0.2510096099
-0.002953148982,1.400671094,0.2303888727,1.075393449,-0.4154834854,-0.3143451207,-0.003687546497
-0.007786148686,1.345487184,0.2242811152,1.077484222,-0.4166879148,-0.3143451207,-0.2583847029
-0.01753499952,1.498304165,0.220963971,1.076881796,-0.4165273242,-0.2185157407,-0.2583847029
-0.01444187971,1.365890168,0.2224909104,1.080886158,-0.4119103449,-0.2185157407,-0.2583847029
-0.0114868456,1.548695428,0.2197880522,1.075960438,-0.4040815538,-0.2185157407,-0.2583847029
-0.001406589077,1.388484076,0.228001933,1.079397811,-0.3947672998,-0.1226863606,-0.2583847029
0.007375661814,1.328233654,0.2156109077,1.072345881,-0.3559846733,-0.1226863606,-0.3857332811
0.01762162119,1.454622609,0.2046766177,1.069546371,-0.308891484,-0.1226863606,-0.3857332811
0.02333836941,1.365342437,0.2058525365,1.073940538,-0.3099754705,-0.02685698061,-0.3857332811
0.02242700375,1.571289336,0.2022194739,1.06710123,-0.3116616716,0.1648017794,-0.3857332811
0.02452590648,1.340831469,0.2052206995,1.069900739,-0.3105375375,0.3564605395,-0.2583847029
0.02516110072,1.333163234,0.2050802913,1.069652682,-0.3108988663,0.2606311595,-0.2583847029
0.02844754052,1.465440298,0.213206417,1.07011336,-0.3091725175,0.1648017794,-0.2583847029
0.02513348358,1.370545882,0.2149615197,1.067668219,-0.312304034,0.06897239942,-0.2583847029
0.01610267842,1.594978707,0.2078182516,1.059801242,-0.3150340739,-0.02685698061,-0.2583847029
0.01295432433,1.372326009,0.2160672344,1.070963844,-0.3119828528,-0.1226863606,-0.2583847029
0.01096589017,1.314540376,0.2192439703,1.073160928,-0.3107784234,-0.2185157407,-0.2583847029
0.01389330713,1.45024076,0.2201039707,1.068518703,-0.3247498044,-0.2185157407,-0.2583847029
0.01748353548,1.38026811,0.2175064186,1.07223957,-0.38248212,-0.3143451207,-0.3857332811
0.02593438068,1.593335514,0.2138207029,1.07078666,-0.4291336852,-0.02685698061,-0.3857332811
0.03717455713,1.366300966,0.222210094,1.073550733,-0.4247977394,0.3564605395,-0.2583847029
0.0386934999,1.351238361,0.2160672344,1.069794429,-0.4226297665,0.2606311595,-0.2583847029
0.03805830565,1.423812733,0.2206480525,1.070857534,-0.3706385643,0.06897239942,-0.2583847029
0.03358432878,1.346308781,0.2122762125,1.069794429,-0.3134281681,-0.02685698061,-0.1310361247
0.01941673536,1.611273708,0.2002888609,1.064478904,-0.3144318592,-0.1226863606,-0.1310361247
0.003343559204,1.369861219,0.2129256005,1.072877433,-0.3109791616,-0.2185157407,-0.1310361247
-0.006267205922,1.346445713,0.2199284604,1.074011412,-0.3534152239,-0.3143451207,-0.1310361247
0.002846450663,1.463249374,0.2283529535,1.079823053,-0.4103445866,-0.5060038807,-0.003687546497
0.01927864966,1.384102228,0.2385676514,1.086059935,-0.4943334631,-0.6018332608,-0.003687546497
0.02618293495,1.566907487,0.2397084681,1.08287062,-0.5808114936,-0.3143451207,-0.003687546497
0.03932869414,1.348773571,0.2323896898,1.08634343,-0.578041306,-0.02685698061,-0.003687546497
0.04327794533,1.362329916,0.2300027501,1.089497308,-0.5714570919,-0.2185157407,-0.003687546497
0.04032291122,1.427372986,0.1993586564,1.087264788,-0.517619098,-0.3143451207,0.1236610317
0.03921822558,1.35219689,0.1563586396,1.084429841,-0.4621751982,-0.5060038807,0.1236610317
0.02204036377,1.6049748,0.1578680279,1.065435698,-0.4282102893,-0.6018332608,0.2510096099
-0.00527298884,1.352881554,0.1804737511,1.046122624,-0.3873801329,-0.6976626408,0.2510096099
-0.02976939305,1.340009873,0.1959011041,1.035030895,-0.3903109111,-0.8893214009,0.3783581881
-0.04078863238,1.45421181,0.2396733661,1.034995458,-0.4478023408,-0.9851507809,0.5057067663
-0.04272183226,1.374106135,0.2685974591,1.048284271,-0.6264593676,-1.176809541,1.269798235
-0.03598324982,1.563347235,0.2357068339,1.068306082,-0.7579830574,-0.7934920208,1.65184397
-0.02024147935,1.331246175,0.2217888693,1.081701205,-0.7565377422,-0.4101745007,1.269798235
-0.01507707395,1.342611596,0.220963971,1.075783254,-0.7565778898,-0.5060038807,0.8877525009
-0.009332708592,1.452431684,0.2279317288,1.074755586,-0.7587458627,-0.5060038807,0.1236610317
-0.003284554676,1.35712647,0.2282125453,1.079114316,-0.7591473392,-0.5060038807,-0.2583847029
-0.009139388603,1.58676274,0.2198231542,1.076704611,-0.7579027621,-0.5060038807,-0.003687546497
-0.02203659353,1.390811934,0.220928869,1.084040036,-0.7532857828,-0.5060038807,0.1236610317
-0.03363579282,1.371230546,0.2104684567,1.08981624,-0.769505432,-0.5060038807,0.2510096099
-0.03777836399,1.50788946,0.2004292691,1.089780803,-0.8073646626,-0.5060038807,0.3783581881
-0.0366460612,1.352333823,0.2007451876,1.079008006,-0.8537753419,-0.5060038807,0.5057067663
-0.04084386666,1.514736099,0.1974280434,1.065896377,-0.8858533114,-0.3143451207,0.6330553445
-0.03520996986,1.412036514,0.2145753971,1.070042487,-0.9122704628,-0.2185157407,0.8877525009
-0.03057029015,1.367122563,0.2201390727,1.068058024,-0.9445491706,-0.2185157407,1.015101079
-0.02466022194,1.508026392,0.2075023331,1.062459004,-0.9439469559,-0.3143451207,0.3783581881
0.001382742181,1.320428485,0.2086431499,1.065683756,-0.9416986877,-0.4101745007,-0.2583847029
0.03474424871,1.447365171,0.21257458,1.060509979,-0.9433045935,-0.4101745007,-0.003687546497
0.06128432137,1.292768064,0.2195247868,1.063096867,-0.9426622312,-0.5060038807,0.1236610317
0.07343586348,1.229642053,0.2163831529,1.067668219,-0.9419797212,-0.6018332608,0.2510096099
0.07796507463,1.376160126,0.2163831529,1.06933375,-0.9458338953,-0.6018332608,0.3783581881
0.08368182286,1.217865834,0.2191386642,1.068731324,-1.021070585,-0.6976626408,0.5057067663
0.08227334866,1.441750927,0.2287741782,1.072310444,-1.112446628,-0.6976626408,0.7604039227
0.07241402926,1.358906596,0.2414635709,1.07649199,-1.157652878,-0.6018332608,0.8877525009
0.0630518184,1.30933693,0.2409545911,1.076952669,-1.221126307,-0.6018332608,1.015101079
0.06095291568,1.527881645,0.2362860178,1.063770167,-1.260029377,-0.6018332608,1.015101079
0.06755341241,1.284004366,0.2294235662,1.057568721,-1.318564645,-0.5060038807,0.8877525009
0.0738501206,1.343843991,0.2244917275,1.067809966,-1.383443242,-0.5060038807,0.8877525009
0.07702609183,1.318511426,0.2339166291,1.070857534,-1.411466299,-0.5060038807,0.8877525009
0.07978780595,1.211840792,0.2107141711,1.073019181,-1.447077261,-0.4101745007,0.8877525009
0.08210764581,1.496797905,0.1905655918,1.079220627,-1.485177378,-0.4101745007,0.8877525009
0.08539408561,1.337955881,0.200359065,1.076421117,-1.508061536,-0.4101745007,0.7604039227
0.08884622825,1.31180172,0.2012892694,1.06284881,-1.550618042,-0.4101745007,0.7604039227
0.09251930803,1.483652358,0.2092574358,1.059907552,-1.584181474,-0.4101745007,0.7604039227
0.09133177096,1.262095122,0.2156460097,1.064549778,-1.603934116,-0.2185157407,0.7604039227
0.08975759391,1.382459034,0.2167868265,1.061076968,-1.634767509,-0.1226863606,0.7604039227
0.1073220957,1.370819748,0.2178223371,1.059517747,-1.661706579,-0.02685698061,0.7604039227
0.1397722366,1.221836885,0.2191386642,1.06228182,-1.673991759,0.1648017794,0.3783581881
0.1737965545,1.475436391,0.2182786638,1.064195409,-1.672385853,0.2606311595,-0.003687546497
0.2093950494,1.319469956,0.2152072341,1.065010456,-1.669214189,0.3564605395,-0.2583847029
0.2466229557,1.304270417,0.2084325375,1.058171148,-1.661827022,0.5481192996,-0.6404304375
0.2762837653,1.562662571,0.1992182482,1.046689614,-1.561136725,1.0272662,-1.14982475
0.2890705017,1.326179662,0.193286001,1.042295446,-1.36642064,1.21892496,-1.404521907
0.2828290278,1.394919917,0.1848615079,1.037369726,-1.217272133,0.9314368197,-1.14982475
0.2588849664,1.430933238,0.1962170226,1.034038664,-1.135812558,0.6439486796,-0.7677790157
0.2162164833,1.257439407,0.2135047844,1.029077507,-1.11104146,0.3564605395,-0.5130818593
0.1636334465,1.521171939,0.211925192,1.027093045,-1.112848105,-0.1226863606,-0.003687546497
0.1159662609,1.398617102,0.2189631539,1.044527967,-1.173270313,-0.2185157407,0.5057067663
0.07945640026,1.332889368,0.2317754038,1.0600493,-1.315714162,-0.1226863606,1.015101079
0.05272300761,1.619900473,0.2367774466,1.06922744,-1.43772286,-0.02685698061,1.397146814
0.03996388839,1.37780332,0.249273778,1.077377911,-1.561136725,0.06897239942,1.779192548
0.03830685992,1.378898782,0.2591725574,1.079043442,-1.692098348,0.1648017794,2.161238283
0.04391313958,1.534591351,0.2443419394,1.091198276,-1.779339184,0.2606311595,2.033889705
0.05993108145,1.271543483,0.1154822971,1.119087064,-1.849075646,0.3564605395,1.524495392
0.07343586348,1.421074078,0.01038674572,1.13234044,-1.878303132,0.4522899195,0.7604039227
0.07953925168,1.433398028,0.02837654868,1.132942866,-1.87782136,0.5481192996,0.2510096099
0.08434463424,1.274008273,0.02637573157,1.120539974,-1.849316531,0.5481192996,0.2510096099
0.08404084569,1.569646143,0.0401006349,1.08779634,-1.761272743,0.4522899195,0.2510096099
0.08370944,1.389031808,0.04587492288,1.07291287,-1.675356779,0.3564605395,0.2510096099
0.08340565144,1.335764957,0.03534430651,1.069723555,-1.640267736,0.2606311595,0.2510096099
0.07871073745,1.619078876,0.04638390267,1.068058024,-1.610157001,0.1648017794,0.1236610317
0.06252709272,1.323304074,0.05809043786,1.071672581,-1.586229004,0.06897239942,0.1236610317
0.0483594993,1.448597566,0.05916105053,1.068376956,-1.586429742,-0.02685698061,0.1236610317
0.039301077,1.624145389,0.05066635332,1.065116767,-1.612164384,-0.1226863606,0.1236610317
