IN1,IN2,IN5,Out1
0.1700958576,1.404231346,-0.1188325256,0.3564605395
0.1536084243,1.402998951,-0.1238509814,0.2606311595
0.1419263736,1.470096013,-0.1344098125,0.2606311595
0.1385570824,1.310706258,-0.2054309991,0.1648017794
0.1383361452,1.48474782,-0.2759302663,0.06897239942
0.1389437223,1.402040422,-0.3125047722,0.06897239942
0.1366238825,1.431070171,-0.3535356669,0.06897239942
0.1329231856,1.429153112,-0.3514479893,0.06897239942
0.1280349516,1.298930039,-0.3526925663,-0.02685698061
0.123036249,1.534865217,-0.3535758145,-0.02685698061
0.1246104261,1.393961388,-0.3504041505,-0.1226863606
0.1304928771,1.438601474,-0.3490391305,-0.2185157407
0.1315423285,1.431480969,-0.3490391305,-0.2185157407
0.1291672544,1.300025501,-0.3490391305,-0.3143451207
0.1271788202,1.480502904,-0.3469514529,-0.4101745007
0.121462072,1.290166341,-0.3445425941,-0.4101745007
0.1060793243,1.351101428,-0.4472001261,-0.6976626408
0.0946458279,1.377255589,-0.6218423883,-0.8893214009
0.08923286823,1.245115457,-0.7592276345,-0.8893214009
0.08489697707,1.459689121,-0.8566659725,-0.7934920208
0.08246666864,1.344391722,-0.9170480327,-0.7934920208
0.08351612001,1.362603781,-0.9902371923,-0.6976626408
0.08172100583,1.490362064,-1.039337764,-0.6018332608
0.07586617191,1.328781385,-1.108552306,-0.6018332608
0.07462340055,1.499262695,-1.176763158,-0.5060038807
0.07536906336,1.416007565,-1.223695756,-0.5060038807
0.07567285192,1.353429285,-1.278176113,-0.5060038807
0.08961950821,1.53746694,-1.302545734,-0.5060038807
0.09964453045,1.32754899,-1.300939828,-0.4101745007
0.09298879943,1.392318194,-1.302626029,-0.3143451207
0.0841789314,1.393002858,-1.299614956,-0.2185157407
0.07371203489,1.300710165,-1.297968902,-0.1226863606
0.06390794978,1.53746694,-1.300016432,-0.02685698061
0.06396318406,1.357948067,-1.297687869,0.06897239942
0.06852001236,1.420937145,-1.29869156,0.1648017794
0.06766388098,1.577314378,-1.30278662,0.2606311595
0.06683536674,1.313444914,-1.301060271,0.3564605395
0.0653992754,1.481050635,-1.297406835,0.3564605395
0.06457076117,1.412447313,-1.297647721,0.3564605395
0.06520595542,1.324673402,-1.297888607,0.3564605395
0.06965231514,1.548558495,-1.298129493,0.2606311595
0.06907235518,1.378214118,-1.327075946,0.2606311595
0.06360416123,1.386840883,-1.357387419,0.2606311595
0.07037036081,1.362192983,-1.354336198,0.2606311595
0.0800915945,1.302490291,-1.388742731,0.2606311595
0.08677494267,1.560334714,-1.428047277,0.2606311595
0.09033755388,1.353703151,-1.428047277,0.1648017794
0.08926048537,1.390811934,-1.425678566,0.1648017794
0.0871339655,1.572110933,-1.425036204,0.1648017794
0.08161053727,1.340557604,-1.424634727,0.1648017794
0.07890405743,1.521171939,-1.41724756,0.1648017794
0.08100296016,1.457361264,-1.410904232,0.1648017794
0.08163815441,1.342748528,-1.380673054,0.1648017794
0.0851179142,1.541164125,-1.348635232,0.1648017794
0.0924364566,1.39012727,-1.349960105,0.1648017794
0.09729707345,1.447912902,-1.350682762,0.1648017794
0.09895410192,1.401629623,-1.350000252,0.1648017794
0.1046156159,1.320976217,-1.347511098,0.06897239942
0.1129283753,1.575260387,-1.293994285,0.1648017794
0.1159386437,1.407106934,-1.234816655,0.1648017794
0.1195841064,1.435041221,-1.23626197,0.1648017794
0.1280625687,1.474203996,-1.238028466,0.2606311595
0.1279797173,1.342063864,-1.23574005,0.2606311595
0.1258255803,1.594294043,-1.203421195,0.3564605395
0.1242237861,1.365616302,-1.143400464,0.3564605395
0.1200259806,1.108730409,-1.087715678,0.3564605395
0.1227324605,0.9401661586,-1.049776152,0.2606311595
0.1274826087,0.7438045537,-1.04315179,0.2606311595
0.1288910829,0.9314024607,-1.04503873,0.3564605395
0.1286149115,0.7197043847,-1.061860594,0.5481192996
0.133006037,0.7642075378,-1.109274964,0.6439486796
0.1307690485,0.9156551912,-1.163996206,0.7397780596
0.127344523,0.6735580382,-1.188606713,0.9314368197
0.1311556885,0.8084368253,-1.179252312,1.0272662
0.1329508027,0.8208977082,-1.167047427,1.12309558
0.1299957686,0.848284264,-1.072861049,1.31475434
0.1286149115,0.7228538386,-0.8753346281,1.41058372
0.1294710429,0.6161832039,-0.7695857273,0.7397780596
0.1355744311,0.8558155668,-0.8469903897,-0.02685698061
0.1423682478,0.7407920326,-0.9636193027,0.06897239942
0.1430862935,0.8215823721,-0.996741111,0.1648017794
0.1482230818,0.8374665745,-0.9966206681,0.2606311595
0.1594908754,0.6521965247,-0.9429031171,0.3564605395
0.1753431144,0.8270596833,-0.8550600666,0.4522899195
0.1792647484,0.7698217817,-0.8236244594,0.5481192996
0.1783533828,0.7548961088,-0.7434897571,1.0272662
0.1774144,0.6715040465,-0.6130500537,1.31475434
0.179568537,0.6647943403,-0.5726615213,1.12309558
0.1836558739,0.8878578371,-0.5752711183,1.0272662
0.1808389255,0.606187111,-0.5445581688,0.8356074396
0.179568537,0.7255924942,-0.5071807099,0.7397780596
0.1814465026,0.8124078759,-0.5090275017,0.5481192996
0.1900630506,0.663151147,-0.4868660008,0.4522899195
0.195614096,0.8211715738,-0.4174507201,0.2606311595
0.1997842843,0.7349039231,-0.3742518525,0.1648017794
0.2098093066,0.782008799,-0.377824993,0.4522899195
0.2070199753,0.6799938788,-0.3414110777,0.7397780596
0.1967463988,0.7103929557,-0.3031102229,0.6439486796
0.1995909643,0.9353735113,-0.3058402629,0.5481192996
0.2044515812,0.6516487936,-0.2094859114,0.4522899195
0.2058876725,0.752294386,-0.08932400546,0.4522899195
0.2072409124,0.8022748503,-0.08988607251,0.3564605395
0.2040649412,0.7080650985,-0.1054633593,0.2606311595
0.2075999353,0.7644814033,-0.1020106617,0.1648017794
0.2132614492,0.6701347187,-0.09707250123,0.06897239942
0.2110520779,0.8258272883,-0.09948136002,0.2606311595
0.2141175806,0.6463084152,-0.09976239355,0.5481192996
0.2174316375,0.720115183,-0.10152889,0.5481192996
0.2141728149,0.9019619133,-0.06471349818,0.5481192996
0.2138690263,0.6475408102,0.08447515611,0.5481192996
0.2135928549,0.7751621601,0.198735358,0.5481192996
0.2099197751,0.8267858177,0.1935563116,0.5481192996
0.2074342324,0.8110385481,0.1927935063,0.5481192996
0.2086493866,0.6816370721,0.1954031033,0.5481192996
0.3377595216,0.6921808961,0.2076882831,0.5481192996
0.4703770335,0.8948414088,0.3767098748,1.41058372
0.4240630877,0.6994383334,0.6539293736,2.08138938
0.377169182,0.8144618676,0.7644558444,1.0272662
0.3550202348,0.7517466549,0.6311656581,0.1648017794
0.3453818525,0.6621926176,0.4851486679,0.2606311595
0.3335064818,0.6914962322,0.4380153309,0.3564605395
0.3146439744,0.734356192,0.2533361572,0.4522899195
0.3067730892,0.84020523,0.1146661863,0.5481192996
0.3087891405,0.549223075,0.2127067389,0.6439486796
0.3095624205,0.7435306882,0.3197403644,0.7397780596
0.3077673063,0.9166137206,0.3178935727,0.8356074396
0.2931302215,0.8725213658,0.3190980021,0.9314368197
0.2798187594,0.8225409016,0.3227915856,0.7397780596
0.2750962283,0.5903029087,0.3242770485,-0.2185157407
0.274461034,0.7709172439,0.2655410417,-0.9851507809
0.2840717992,0.9481082598,0.0931069001,-1.176809541
0.2950910385,0.9363320408,-0.110722701,-1.272638921
0.3019953238,0.7179242585,-0.1209603509,0.6439486796
0.3062759807,0.5308740827,0.006347836075,1.5064131
0.3095900376,0.729426612,0.04790065017,0.9314368197
0.3156381915,0.8560894324,4.51E-06,1.31475434
0.3095624205,0.9461912008,-0.04528203729,1.69807186
0.2960852556,0.6649312731,0.203392485,2.65636566
0.2843479706,0.6296026162,0.5071897258,1.98556
0.2872477704,0.69779514,0.4443988067,0.1648017794
0.3053093807,0.6841018622,0.2021479079,-0.6018332608
0.3151687001,0.9348257802,0.03838565796,-0.4101745007
0.3146163573,0.6760228282,0.1263090037,1.21892496
0.3140363973,0.6070087077,0.319900955,1.41058372
0.3100042947,0.6042700521,0.3460772205,0.4522899195
0.307712072,0.6954672828,0.2029107132,0.2606311595
0.2991507582,0.8799157359,0.1113740792,0.06897239942
0.286198319,0.6378185829,0.1300828825,-0.1226863606
0.2809786793,0.6795830805,0.1893408087,-0.3143451207
0.2805368051,0.5905767742,0.2343463204,-0.5060038807
0.2831880506,0.7003968628,0.08535840433,-0.8893214009
0.2797082909,1.018217843,-0.1090766475,-0.6018332608
0.2789902452,0.8202130443,0.02678298813,1.5064131
0.2782998167,0.6725995087,0.3191381497,2.27304814
0.2741848626,0.5103341658,0.4058972138,0.6439486796
0.2699318229,0.6220713134,0.230532294,-0.1226863606
0.2654026117,0.8395205661,-0.02372275113,0.2606311595
0.251179784,0.97768574,-0.1377420671,0.6439486796
0.2373159792,0.884160652,0.0664087152,1.88973062
0.2358246535,0.6279594228,0.3381681342,1.98556
0.2412928475,0.7005337956,0.3767500224,0.4522899195
0.2463744015,0.6820478705,0.2750560339,-0.3143451207
0.2494399041,0.8504751884,0.1603140603,-0.1226863606
0.2538586467,0.8089845565,0.1574234297,0.7397780596
0.2642150747,0.707106569,0.1810302459,1.31475434
0.2660654231,0.6872513161,0.2886660861,1.21892496
0.250793144,0.6750642988,0.38156774,1.21892496
0.2317373166,0.8024117831,0.3793194718,1.21892496
0.2222922544,0.7387380409,0.3738593919,1.21892496
0.2274014255,0.8243210277,0.3720527478,1.21892496
0.2411271446,0.7387380409,0.3769909083,1.12309558
0.2536653267,0.7635228739,0.3757061836,1.12309558
0.2588849664,0.7114884179,0.374301016,1.12309558
0.2627789833,0.6554829114,0.4202299235,0.9314368197
0.2637455833,0.7068327035,0.4682866564,0.6439486796
0.2603210578,0.6579477014,0.4663595693,0.5481192996
0.2554328238,0.7531159827,0.4694910858,0.5481192996
0.251373104,0.7028616529,0.4691699046,0.4522899195
0.249605607,0.8386989695,0.4702137434,0.3564605395
0.2377578534,0.7627012772,0.472421864,0.3564605395
0.230245991,0.8006316569,0.4657573546,0.2606311595
0.2370674249,0.7543483777,0.3960610404,0.2606311595
0.2431431959,0.708338964,0.3171709151,0.1648017794
0.2585535607,0.6905377028,0.3156453045,0.3564605395
0.2777198567,0.6589062309,0.315364271,0.6439486796
0.2942901414,0.7811872024,0.314561318,0.7397780596
0.3067178549,0.7633859411,0.3156453045,0.8356074396
0.3027409866,0.9282530068,0.4619834759,1.5064131
0.2874410904,0.8232255655,0.7573898586,2.08138938
0.266231126,0.7620166133,1.025214808,2.08138938
0.248832327,0.7140901407,1.216357753,2.08138938
0.2397739047,0.7169657291,1.305204495,2.08138938
0.2419280417,0.7588671594,1.415530227,1.98556
0.252146384,0.6783506855,1.586759939,1.98556
0.2623647262,0.6160462711,1.710776019,1.98556
0.2688547544,0.7365471165,1.786093004,1.88973062
0.2649607375,0.7598256889,1.883772228,1.88973062
0.2606248463,0.6872513161,1.934117377,1.31475434
0.2502408012,0.6775290888,1.918821123,0.6439486796
0.2359351221,0.7418874948,1.807531847,0.4522899195
0.2271804884,0.8022748503,1.641722067,0.1648017794
0.2085665352,0.7663984622,1.571825015,-0.02685698061
0.1894554735,0.7518835877,1.510439263,-0.2185157407
0.1714490975,0.7125838802,1.334953901,-0.6018332608
0.1632191894,0.7662615295,1.197528507,-0.6976626408
0.1710900746,0.7443522849,1.196043044,-0.6976626408
0.1833244682,0.7364101837,1.196123339,-0.6018332608
0.1926314448,0.6886206439,1.143048151,-0.6018332608
0.1962769074,0.7600995544,1.050307087,-0.5060038807
0.2009442042,0.7047787118,0.9794464912,-0.5060038807
0.20030901,0.7490079993,0.9148087804,-0.4101745007
0.2025183813,0.7993992619,0.8768692545,-0.4101745007
0.1987624501,0.7479125371,0.8614927059,-0.3143451207
0.1863899709,0.7409289654,0.867273967,-0.3143451207
0.1794304513,0.7484602682,0.7831646476,-0.2185157407
0.1788228742,0.7915940935,0.6539293736,-0.2185157407
0.1807560741,0.7643444706,0.5628343638,-0.2185157407
0.1928247647,0.7613319494,0.4947439554,-0.2185157407
0.2123500835,0.7181981241,0.434482338,-0.2185157407
0.2213532716,0.7714649751,0.3667532584,-0.2185157407
0.231019271,0.7587302266,0.3355585371,-0.2185157407
0.245104013,0.7722865717,0.297418273,-0.2185157407
0.2515388069,0.7117622835,0.2606028812,-0.2185157407
0.2480866642,0.7814610679,0.2210173018,-0.2185157407
0.2354932478,0.7019031234,0.1733218977,-0.2185157407
0.2266005284,0.5911245053,0.04063392616,-0.02685698061
0.2268214655,0.5256706371,-0.145932187,0.06897239942
0.22378358,0.6925916945,-0.3174429327,0.1648017794
0.2284508768,0.7481864027,-0.381237543,0.2606311595
0.2461534643,0.6897161061,-0.3773030736,0.4522899195
0.2607076977,0.7244970319,-0.3748139195,0.5481192996
0.2681090916,0.6850603916,-0.3650981891,0.6439486796
0.2715059999,0.7359993853,-0.2633640529,0.7397780596
0.2764494682,0.7045048462,-0.1575750045,0.4522899195
0.2863364047,0.7470909404,-0.1580567762,0.2606311595
0.2915560444,0.7142270735,-0.1121680163,0.3564605395
0.2906722959,0.7379164442,-0.0627462635,0.4522899195
0.2839889477,0.7049156445,-0.065074827,0.5481192996
0.2739639255,0.7288788808,-0.07105682632,0.7397780596
0.2815586393,0.7125838802,-0.1679330973,0.8356074396
0.3000345067,0.7477756043,-0.2778172056,0.9314368197
0.3180408828,0.7173765274,-0.2800253262,1.12309558
0.3287839507,0.7349039231,-0.1967189598,1.21892496
0.3327884362,0.7002599301,-0.06812604813,1.12309558
0.3326503505,0.7197043847,0.03838565796,0.9314368197
0.3266298137,0.6980690056,0.1140639716,0.7397780596
0.319835997,0.7396965704,0.1114543745,0.6439486796
0.319835997,0.7236754352,0.1126588039,0.5481192996
0.3240338024,0.7528421171,0.1122974751,0.4522899195
0.3225424768,0.7243600991,0.1106514216,0.3564605395
0.3133735859,0.7396965704,0.1414848141,0.2606311595
0.3016086838,0.7183350569,0.2239882276,0.1648017794
0.3010287238,0.716417998,0.2742932286,0.06897239942
0.309479569,0.7143640063,0.2738917522,-0.02685698061
0.318676077,0.7602364872,0.2633329211,0.06897239942
0.3280106707,0.7291527464,0.2040749949,-0.02685698061
0.3344454646,0.700944594,0.07805153267,-0.02685698061
0.3369310073,0.720115183,-0.02135403999,-0.02685698061
0.3343626132,0.76283821,-0.04351554084,-0.02685698061
0.3273202422,0.7357255198,-0.06993269222,-0.02685698061
0.3249451681,0.7280572842,-0.1065473458,-0.1226863606
0.3237300139,0.7258663597,-0.1457314488,-0.1226863606
0.3186484599,0.7511989238,-0.1851965852,-0.1226863606
0.3211063855,0.7802286729,-0.2132196425,-0.1226863606
0.3246966138,0.7846105218,-0.2472648467,-0.02685698061
0.3199740827,0.7740666979,-0.2467429273,-0.02685698061
0.3126279231,0.7737928323,-0.2462210079,0.06897239942
0.3101699976,0.7620166133,-0.2708315152,0.06897239942
0.3117165575,0.7422982932,-0.2994166394,0.1648017794
0.3141468659,0.7149117374,-0.3299288508,0.2606311595
0.3187313113,0.7333976625,-0.3657405514,0.2606311595
0.3234262253,0.682321736,-0.3659814373,0.3564605395
0.3208854483,0.7179242585,-0.3676676384,0.3564605395
0.3173780714,0.7003968628,-0.3661420279,0.3564605395
0.3084301177,0.7305220742,-0.3618863774,0.3564605395
0.2927159643,0.6482254741,-0.3614447532,0.3564605395
0.2807853594,0.7791332107,-0.3599592903,0.3564605395
0.2781617309,0.710803754,-0.399063098,0.3564605395
0.2810062965,0.8376035072,-0.4451124485,0.3564605395
0.2803711022,0.7996731275,-0.4802416391,0.3564605395
0.2841546506,0.7564023694,-0.5169767357,0.3564605395
0.2926331129,0.7409289654,-0.516374521,0.3564605395
0.2994545468,0.6868405177,-0.5111151793,0.3564605395
0.2988193525,0.7168287963,-0.5059762805,0.4522899195
0.3008906381,0.6242622378,-0.507060267,0.4522899195
0.3037075865,0.8017271192,-0.4536638972,0.4522899195
0.2944834614,0.7168287963,-0.3918766693,0.3564605395
0.2855631248,0.8081629598,-0.3903912063,0.3564605395
0.2771675139,0.7781746812,-0.3905919446,0.2606311595
0.2744057997,0.7072435018,-0.3467507146,0.1648017794
0.2750962283,0.8217193049,-0.2943981836,0.1648017794
0.2731077941,0.6575369031,-0.2944784789,0.06897239942
0.2726659199,0.8114493465,-0.3369145412,0.06897239942
0.2765875539,0.7496926632,-0.4575983665,-0.1226863606
0.2787416909,0.7114884179,-0.5397805989,-0.2185157407
0.2736601369,0.7655768656,-0.5388973506,-0.2185157407
0.2749305254,0.6298764817,-0.5340394854,-0.1226863606
0.2754552511,0.8344540533,-0.5183819033,-0.02685698061
0.2762837653,0.736820982,-0.4987497042,0.06897239942
0.2827185592,0.7351777887,-0.4127132978,0.06897239942
0.2814481707,0.7910463624,-0.3292864884,0.1648017794
0.2890152674,0.6387771124,-0.3343852395,0.2606311595
0.301249661,0.8508859868,-0.3324581525,0.2606311595
0.3039285237,0.7655768656,-0.3322975619,0.3564605395
0.3052541464,0.7006707284,-0.2537687654,0.3564605395
0.3042046951,0.856911029,-0.164440252,0.2606311595
0.3081539463,0.6561675753,-0.1678126543,0.2606311595
0.3107775747,0.7503773271,-0.1694587078,0.2606311595
0.3052817636,0.704641779,-0.1709441707,0.2606311595
0.3116060889,0.5384053855,-0.1724697813,0.1648017794
0.3182342028,0.8595127518,-0.1725500766,0.1648017794
0.319256037,0.7780377484,-0.1746377542,0.1648017794
0.3328160533,0.730659007,-0.05415466716,1.0272662
0.3395546358,0.7605103528,0.06998185573,1.21892496
0.3393336986,0.5811284125,-0.01625528889,0.3564605395
0.343117247,0.8392467006,-0.1251758538,0.3564605395
0.3418192413,0.8151465315,-0.1607065209,0.7397780596
0.3383670987,0.6094734977,-0.05776795534,1.69807186
0.3327332019,0.7952912786,0.09278571893,1.60224248
0.3296676992,0.6862927866,0.133093956,0.8356074396
0.3318494534,0.7722865717,0.1344188283,0.8356074396
0.3263536423,0.8851191815,0.1085235963,0.8356074396
0.3291429735,0.666848332,0.0737557345,0.9314368197
0.3330922247,0.7989884636,0.1176371121,0.9314368197
0.3274307108,0.7280572842,0.1768548906,0.9314368197
0.3248623167,0.7175134602,0.1758913471,0.9314368197
0.3178751799,0.9675527143,0.156821215,1.0272662
0.3100871461,0.7281942169,0.1363459153,1.0272662
0.3200569341,0.69533035,0.1387949218,0.9314368197
0.3296953164,0.7491449321,0.1381927071,0.8356074396
0.328645865,0.6587692981,0.1341377948,0.7397780596
0.3253318081,0.9539963692,0.1415651094,0.7397780596
0.3208025969,0.8678656514,0.2729282086,0.6439486796
0.3139259288,0.6223451789,0.5177485568,0.5481192996
0.3037075865,0.8219931704,0.6291181281,0.5481192996
0.3021334095,0.7592779577,0.5105621281,0.4522899195
0.3029895409,0.6411049696,0.3624173126,0.4522899195
0.2984603297,0.8868993076,0.3376462148,0.3564605395
0.2984603297,0.7661245967,0.3331095307,0.6439486796
0.303403798,0.6905377028,0.3370841477,0.9314368197
0.3064140664,0.9038789722,0.3512161193,0.9314368197
0.3051436779,0.7410658982,0.4749511657,0.9314368197
0.3087891405,0.747364806,0.6149861566,0.9314368197
0.3135392888,0.9246927546,0.6230959812,1.0272662
0.3155001058,0.6993014006,0.62004476,1.0272662
0.3175713914,0.7629751428,0.6240595247,1.0272662
0.3082644148,0.9094932161,0.6204863841,1.0272662
0.2924397929,0.6693131221,0.6615574265,1.0272662
0.2847622277,0.7944696819,0.716800588,0.5481192996
0.2751514626,0.8384251039,0.7150340916,0.1648017794
0.2655683146,0.6009836654,0.7013437441,0.1648017794
0.2652369089,0.8059720353,0.6192418071,0.1648017794
0.2649331203,0.7717388406,0.5033756994,0.1648017794
0.2646017146,0.5342974021,0.4652354352,0.1648017794
0.2628618347,0.7887185052,0.4666406029,0.1648017794
0.2581116865,0.7673569917,0.4647536635,0.1648017794
0.2582773893,0.5175916031,0.4680056228,0.1648017794
0.2618400005,0.7720127062,0.4692100522,0.1648017794
0.2607905492,0.8010424553,0.4699728575,0.4522899195
0.2643531604,0.5548373189,0.535212783,0.6439486796
0.2716440856,0.8111754809,0.6066755938,0.6439486796
0.2776922395,0.9015511149,0.6027009768,0.6439486796
0.2883800732,0.6056393799,0.6016169903,0.6439486796
0.3017743866,0.7539375794,0.5998504939,0.6439486796
0.3090376948,0.963444731,0.5853973411,0.5481192996
0.3168533457,0.6901269044,0.5739151142,0.5481192996
0.3276240308,0.5701737902,0.5773276642,0.5481192996
0.3345835503,0.8122709432,0.5974014874,0.5481192996
0.3364062817,0.7590040922,0.7322574319,1.0272662
0.3361577274,0.546758285,0.8708069599,1.41058372
0.3401622129,0.7921418247,0.871931094,1.31475434
0.3423992013,0.9568719576,0.8546274584,1.21892496
0.3455475554,0.6586323653,0.8008697597,1.12309558
0.3469836467,0.5990666065,0.7594373886,1.0272662
0.3413497499,0.8554047685,0.7605615227,0.9314368197
0.3380633101,0.7384641754,0.7643354014,0.8356074396
0.3386985044,0.5640118151,0.7680691326,0.7397780596
0.3435591212,0.8355495156,0.7655398308,0.6439486796
0.3499110637,0.9612538065,0.7652186497,0.6439486796
0.3528384807,0.6783506855,0.7673063273,0.7397780596
0.3530594178,0.6354907257,0.7656201261,0.6439486796
0.3467350925,0.9059329639,0.7656201261,0.5481192996
0.34096311,0.9020988461,0.7895079758,0.5481192996
0.3375385845,0.6209758511,0.8144396642,0.4522899195
0.3308552363,0.6391879107,0.8080561884,0.3564605395
0.3264088766,0.908945485,0.8035997997,0.2606311595
0.3255803623,0.7276464858,0.802997585,0.1648017794
0.324724231,0.5203302587,0.7261951373,0.06897239942
0.3232881396,0.8065197664,0.6038652585,-0.02685698061
0.3176542428,0.9322240574,0.5647213032,-0.02685698061
0.312986946,0.6812262738,0.5664075043,0.06897239942
0.3140363973,0.6211127839,0.5688966584,0.1648017794
0.3177370942,0.8956630055,0.5680134102,0.2606311595
0.3238957167,0.9078500228,0.5675316384,0.3564605395
0.3258289166,0.6280963556,0.5655242561,0.4522899195
0.3229291168,0.6486362724,0.5658454373,0.5481192996
0.3205264255,0.9356473769,0.598244588,0.6439486796
0.3159419801,0.8633468697,0.6783792903,0.7397780596
0.3157486601,0.5689413952,0.7352283577,0.5481192996
0.3179580314,0.6276855573,0.7336625995,0.3564605395
0.3155829572,0.9253774185,0.7319362507,0.3564605395
0.3064693006,0.8822435931,0.7276806002,0.3564605395
0.2967480669,0.6065979093,0.7272389761,0.4522899195
0.3043151636,0.6423373646,0.6657327817,0.4522899195
0.3180408828,0.9267467463,0.5946312998,0.4522899195
0.3207197455,0.9334564524,0.594832038,0.4522899195
0.3137602259,0.6694500548,0.5953539574,0.5481192996
0.3157210429,0.5912614381,0.5983650309,0.5481192996
0.3199188484,0.8048765731,0.6019381715,0.6439486796
0.3139259288,0.9329087213,0.6733206869,0.6439486796
0.3025200495,0.803096447,0.7464295511,0.6439486796
0.2939587357,0.5178654687,0.7424549341,0.5481192996
0.2928816672,0.5950955559,0.6791420956,0.5481192996
0.2943453757,0.8567740963,0.574958953,0.5481192996
0.2894295245,0.962212336,0.5003244783,0.4522899195
0.2966928327,0.7171026619,0.4565635436,0.4522899195
0.3075463691,0.504035258,0.3946558727,0.3564605395
0.3185656085,0.7146378718,0.3284122561,0.3564605395
0.3318494534,0.9274314101,0.3376863624,0.5481192996
0.3321532419,0.9157921239,0.4388182839,0.7397780596
0.3244756767,0.6376816501,0.5449686611,0.7397780596
0.3225424768,0.5685305968,0.5388662189,0.6439486796
0.3206645112,0.7892662363,0.5367383936,0.5481192996
0.3232881396,0.925651284,0.5403516818,0.4522899195
0.3229843511,0.921954099,0.5405925677,0.4522899195
0.3200569341,0.6898530389,0.5142155639,0.3564605395
0.3238128653,0.483632274,0.4308289022,0.2606311595
0.3284801621,0.6494578691,0.3697643319,0.2606311595
0.3356053846,0.8540354407,0.3731768819,0.7397780596
0.3361577274,0.8882686354,0.4828201044,1.21892496
0.3170742828,0.7280572842,0.6542505548,1.31475434
0.2895399931,0.492259039,0.7579920733,1.31475434
0.2588849664,0.6353537929,0.8401743056,0.2606311595
0.2406300361,0.8684133825,0.754619671,-0.7934920208
0.2366807849,0.9140119978,0.5309972802,-0.6976626408
0.2332286423,0.7657137983,0.38020272,-0.6018332608
0.2301079053,0.4747316433,0.2597597806,-0.6018332608
0.2346094993,0.6245361034,0.1813915747,-0.5060038807
0.2364598478,0.8778617442,0.1504377393,-0.5060038807
0.2349685222,0.9125057373,0.118440065,-0.4101745007
0.2321791909,0.795017413,0.125827232,-0.3143451207
0.2276499798,0.5130728214,0.1259878226,-0.3143451207
0.2381444934,0.6039961865,0.1277944666,-0.02685698061
0.263110389,0.8337693894,0.1580657921,0.1648017794
0.286198319,0.8510229196,0.2656614846,0.3564605395
0.3068007063,0.8240471621,0.3591252056,0.4522899195
0.3317113677,0.6280963556,0.4062986902,0.6439486796
0.3509605151,0.5875642531,0.4560416242,0.7397780596
0.3700715767,0.7993992619,0.529311079,1.21892496
0.3816155418,0.8973061988,0.7704378437,1.41058372
0.3825821417,0.8460933395,0.94552173,1.0272662
0.3866142443,0.824731826,0.9437150859,0.5481192996
0.3824164388,0.6404203057,0.8755042345,0.2606311595
0.3701544282,0.4745947106,0.7779856012,0.4522899195
0.3720323938,0.61303375,0.7581125162,0.9314368197
0.3753188336,0.7854321185,0.8282504546,1.5064131
0.3717009881,0.9123688045,1.004217589,1.5064131
0.3682764626,0.8696457775,1.118036167,0.8356074396
0.3709553253,0.6849234588,1.110769443,0.2606311595
0.3697677882,0.5123881575,1.015418782,0.06897239942
0.3765063706,0.6416527007,0.9100713581,0.3564605395
0.3897902155,0.7920048919,0.9733841966,1.12309558
0.3968325865,0.8261011538,1.184641112,1.31475434
0.3969706722,0.8515706507,1.359082636,0.7397780596
0.3971087579,0.8276074144,1.286094215,-0.02685698061
0.3944298953,0.6083780355,1.075399366,-0.2185157407
0.3918891183,0.5273138304,0.9653546673,0.1648017794
0.3986553179,0.7465432093,0.9598945874,0.6439486796
0.4068023745,0.8332216583,1.115707603,1.41058372
0.4173797396,0.8727952314,1.351936355,1.60224248
0.4218537164,0.795017413,1.419826025,0.8356074396
0.3985724664,0.8385620367,1.372451803,-0.02685698061
0.3661499427,0.7072435018,1.177896308,-0.3143451207
0.34057647,0.4656940799,0.9769573371,-0.1226863606
0.3256079795,0.7072435018,0.928258242,0.1648017794
0.3254698938,0.8463672051,0.9385761871,0.8356074396
0.3327332019,0.8155573298,1.083990963,0.9314368197
0.3391956129,0.8258272883,1.240526636,0.4522899195
0.3464036868,0.7687263195,1.151840485,-0.2185157407
0.3541088692,0.7711911095,0.8871069043,-0.4101745007
0.3537222292,0.6256315656,0.6615975741,-0.02685698061
0.3400241272,0.4747316433,0.6076391373,0.3564605395
0.3327884362,0.7316175364,0.6072376608,0.6439486796
0.3412945157,0.7713280423,0.7984609009,1.60224248
0.3560144519,0.7555807727,1.079494426,2.08138938
0.3721704795,0.8121340104,1.156778646,1.31475434
0.3953412609,0.7613319494,1.159709424,0.5481192996
0.4170207167,0.7090236279,1.057011744,-0.2185157407
0.4327624872,0.8162419937,0.7908729958,-0.6018332608
0.4561265886,0.7098452246,0.613460546,-0.4101745007
0.4673667651,0.5959171526,0.602219205,-0.3143451207
0.4631689596,0.7813241351,0.5981241451,-0.1226863606
0.4672286794,0.8096692204,0.6332131881,1.60224248
0.4669248908,0.7272356875,0.9052536406,2.9438538
0.4655164166,0.6524703903,1.232015335,2.65636566
0.4725311705,0.6968366106,1.308175421,2.08138938
0.4809543985,0.7984407325,1.307171729,1.31475434
0.4870854039,0.7555807727,1.303799327,0.7397780596
0.4846550954,0.8333585911,1.198050426,0.1648017794
0.4808715471,0.7800917401,1.031638432,0.06897239942
0.4654335652,0.594410892,0.9743075925,0.4522899195
0.4429532123,0.6432958941,0.9319116778,0.7397780596
